ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Spanish-14_1sgpronoun-1,,Spanish,14_1sgpronoun,ɟʝ.o,ɟʝ.o,ɟʝ o,,Martinez-Celdran2003IllustrationsSpanish,,,^ ɟʝ . o $,default
MandarinChinese-14_1sgpronoun-1,,MandarinChinese,14_1sgpronoun,u.ə,u.ə,u ə,,Duanmu2007TheChinese,,,^ u . ə $,default
Yoruba-14_1sgpronoun-1,,Yoruba,14_1sgpronoun,m.o,m.o,m o,,Fakinlede2003English-YorubaDictionary,,,^ m . o $,default
EgyptianSpokenArabic-14_1sgpronoun-1,,EgyptianSpokenArabic,14_1sgpronoun,ʔ.a.n.a,ʔ.a.n.a,ʔ a n a,,Stevens2004;Watson2011TheArabic,,,^ ʔ . a . n . a $,default
Javanese-14_1sgpronoun-1,,Javanese,14_1sgpronoun,a.k.u,a.k.u,a k u,,Sukanda2016ParlonsLexicons;Robson2002,,,^ a . k . u $,default
Telugu-14_1sgpronoun-1,,Telugu,14_1sgpronoun,n.eː.n.u,n.eː.n.u,n eː n u,,Bosse1994ParlonsTelugu;Collooru2017Telugu-English/English-TeluguPhrasebook;Gwynn1991ADictionary;Krishnamurti2015Telugu,,,^ n . eː . n . u $,default
Turkish-14_1sgpronoun-1,,Turkish,14_1sgpronoun,b.e.n,b.e.n,b e n,,Alderson1978;Zimmer1992Turkish,,,^ b . e . n $,default
Japanese-14_1sgpronoun-1,,Japanese,14_1sgpronoun,w.a.t.a.s.i,w.a.t.a.s.i,w a t a s i,,Labrune2012,,,^ w . a . t . a . s . i $,default
Vietnamese-14_1sgpronoun-1,,Vietnamese,14_1sgpronoun,t.o.j,t.o.j,t o j,,Kirby2011Vietnamese,,,^ t . o . j $,default
Thai-14_1sgpronoun-1,,Thai,14_1sgpronoun,tʃʰ.a.n,tʃʰ.a.n,tʃʰ a n,,Iwasaki2005,,,^ tʃʰ . a . n $,default
Korean-14_1sgpronoun-1,,Korean,14_1sgpronoun,n.a,n.a,n a,,,,,^ n . a $,default
Dholuo-14_1sgpronoun-1,,Dholuo,14_1sgpronoun,a,a,a,,BlountLUOGrammar.;Malandra1957English-LwooDictionary;Gorman1972ADholuo;Odhiambo2010ParlonsKenya,,,^ a $,default
Hungarian-14_1sgpronoun-1,,Hungarian,14_1sgpronoun,eː.n,eː.n,eː n,,Orszagh1990;Siptar2000,,,^ eː . n $,default
ChuanqiandianClusterMiao-14_1sgpronoun-1,,ChuanqiandianClusterMiao,14_1sgpronoun,k.o,k.o,k o,,XiongYuYou2014Miao;XingGui2004:Dialect;ShiLiYun2016366Miao,,,^ k . o $,default
SouthBolivianQuechua-14_1sgpronoun-1,,SouthBolivianQuechua,14_1sgpronoun,ɲ.u.q.a,ɲ.u.q.a,ɲ u q a,,LaimeAjacopa2007DiccionarioSpanish-Quechua;Herrero1974DiccionarioQuechua;Urioste1955GramaticaLanguage,,,^ ɲ . u . q . a $,default
PeripheralMongolian-14_1sgpronoun-1,,PeripheralMongolian,14_1sgpronoun,b.iː,b.iː,b iː,,DaoBu1983,,,^ b . iː $,default
Kabardian-14_1sgpronoun-1,,Kabardian,14_1sgpronoun,s.ə,s.ə,s ə,,Jaimoukha2009ParlonsDialect;Kardanov1955Russko-kabardinsko-cherkesskijDictionary;Apazhev2013Kabardinsko-russkijDictionary;Jaimoukha2009KabardianPhonetics,,,^ s . ə $,default
Kiche-14_1sgpronoun-1,,Kiche,14_1sgpronoun,i.n,i.n,i n,,GarciaHernandez1980DiccionarioDictionary;Christenson1993,,,^ i . n $,default
ParaguayanGuarani-14_1sgpronoun-1,,ParaguayanGuarani,14_1sgpronoun,ʃ.e,ʃ.e,ʃ e,,Guasch2008DiccionarioIdeological;Britton2005GuaraniDictionary;Walker1999GuaraniStudy,,,^ ʃ . e $,default
Georgian-14_1sgpronoun-1,,Georgian,14_1sgpronoun,m.e,m.e,m e,,Gvarjalaze2003English-GeorgianLeksikoni;Awde2010;Shosted2006,,,^ m . e $,default
Enga-14_1sgpronoun-1,,Enga,14_1sgpronoun,n.ɑ.mb.ɑ,n.ɑ.mb.ɑ,n ɑ mb ɑ,,,,,^ n . ɑ . mb . ɑ $,default
EasternHuastecaNahuatl-14_1sgpronoun-1,,EasternHuastecaNahuatl,14_1sgpronoun,n,n,n,,,,,^ n $,default
CentralAymara-14_1sgpronoun-1,,CentralAymara,14_1sgpronoun,n.a.j.a,n.a.j.a,n a j a,,de.LuccaD.1983Aymara-SpanishCastellano-aymara.;Carvajal2001IllustratedIngles,,,^ n . a . j . a $,default
MeqzuitalOtomi-14_1sgpronoun-1,,MeqzuitalOtomi,14_1sgpronoun,n.u.ɡ.a,n.u.ɡ.a,n u g a,,Hernandez-CruzLuisVictoriaTorquemada2010DiccionarioState;Wallis1956DiccionarioDictionary;Blight1976TheOtomi,,,^ n . u . ɡ . a $,default
Wayuu-14_1sgpronoun-1,,Wayuu,14_1sgpronoun,t.a.j.a,t.a.j.a,t a j a,,Captain2005DiccionarioSpanish-Wayuu;SouthAmericanPhonologicalInventoryDatabase2014WayuuSAPHON,,,^ t . a . j . a $,default
Basque-14_1sgpronoun-1,,Basque,14_1sgpronoun,n.i,n.i,n i,,Aulesta1990,,,^ n . i $,default
Ngabere-14_1sgpronoun-1,,Ngabere,14_1sgpronoun,t.i,t.i,t i,,Alphonse1956GuaymiNotes,,,^ t . i $,default
Khoekhoe-14_1sgpronoun-1,,Khoekhoe,14_1sgpronoun,t.a,t.a,t a,,Haacke2002;Brugman2009,,,^ t . a $,default
Galela-14_1sgpronoun-1,,Galela,14_1sgpronoun,ŋ.o.h.i,ŋ.o.h.i,ŋ o h i,,Shelden1989GalelaStress,,,^ ŋ . o . h . i $,default
Mapudungun-14_1sgpronoun-1,,Mapudungun,14_1sgpronoun,ɪ.ɲ.tʃ.ë,ɪ.ɲ.tʃ.ë,ɪ ɲ tʃ ë,,Golluscio2009MapudungunVocabulary;Sadowsky2013Mapudungun,,,^ ɪ . ɲ . tʃ . ë $,default
WesternHighlandPurepecha-14_1sgpronoun-1,,WesternHighlandPurepecha,14_1sgpronoun,x.i,x.i,x i,,Perez2000VocabularioVocabulary;Chamoreau2003ParlonsMexico,,,^ x . i $,default
WoodsCree-14_1sgpronoun-1,,WoodsCree,14_1sgpronoun,n.iː.ð.a,n.iː.ð.a,n iː ð a,,Castel2001CastelsElders;Starks1992AspectsSyntax,,,^ n . iː . ð . a $,default
Navajo-14_1sgpronoun-1,,Navajo,14_1sgpronoun,ʃ.i,ʃ.i,ʃ i,,Young1980;Young2014TheEnglish,,,^ ʃ . i $,default
HighlandPopoluca-14_1sgpronoun-1,,HighlandPopoluca,14_1sgpronoun,ʔ.ɨ.ts,ʔ.ɨ.ts,ʔ ɨ ts,,deJongBoudreault2009ALanguage,,,^ ʔ . ɨ . ts $,default
Ambulas-14_1sgpronoun-1,,Ambulas,14_1sgpronoun,w.u.n.ə,w.u.n.ə,w u n ə,,Kundama2006,,,^ w . u . n . ə $,default
Miskito-14_1sgpronoun-1,,Miskito,14_1sgpronoun,j.a.ŋ,j.a.ŋ,j a ŋ,,Berckenhagen1906PocketEnglish-Miskito-Spanish;Heath1953DiccionarioDictionary,,,^ j . a . ŋ $,default
Shuar-14_1sgpronoun-1,,Shuar,14_1sgpronoun,x.ɨ.a,x.ɨ.a,x ɨ a,,Borman1991ListasLanguages;InstitutoBilingueInterculturalShuar1988ChichamSpanish-Shuar;Paati2012VisionShuar,,,^ x . ɨ . a $,default
NorthernEmbera-14_1sgpronoun-1,,NorthernEmbera,14_1sgpronoun,m.ʉ̃,m.ʉ̃,m ʉ̃,,Sara2001,,,^ m . ʉ̃ $,default
NorthwesternKung-14_1sgpronoun-1,,NorthwesternKung,14_1sgpronoun,m.a,m.a,m a,,Konig2008,,,^ m . a $,default
Greenlandic-14_1sgpronoun-1,,Greenlandic,14_1sgpronoun,u.w.a.ŋ.a,u.w.a.ŋ.a,u w a ŋ a,,Oqaasileriffik2017GreenlandicDictionary,,,^ u . w . a . ŋ . a $,default
Burushaski-14_1sgpronoun-1,,Burushaski,14_1sgpronoun,dʑ.a,dʑ.a,dʑ a,,Berger1974DasWerchikwar;Tiffou1999ParlonsBurushos,,,^ dʑ . a $,default
Sentani-14_1sgpronoun-1,,Sentani,14_1sgpronoun,d.a,d.a,d a,,Cowan1965GrammarLanguage,,,^ d . a $,default
Terei-14_1sgpronoun-1,,Terei,14_1sgpronoun,n.e,n.e,n e,,Laycock2003ABougainville,,,^ n . e $,default
Macushi-14_1sgpronoun-1,,Macushi,14_1sgpronoun,u.u.r.ɨ,u.u.r.ɨ,u u r ɨ,,Amodio1996LinguaLanguage;Miriam2010Macushi,,,^ u . u . r . ɨ $,default
ApMa-14_1sgpronoun-1,,ApMa,14_1sgpronoun,n.ɨ.b.a,n.ɨ.b.a,n ɨ b a,,,,,^ n . ɨ . b . a $,default
Paez-14_1sgpronoun-1,,Paez,14_1sgpronoun,a.ndʲ,a.ndʲ,a ndʲ,,Slocum1983DiccionarioDictionary;Arias2012;Rojas1998LaGrammar;Rojas1998LaGrammar,,,^ a . ndʲ $,default
WichiLhamtesVejoz-14_1sgpronoun-1,,WichiLhamtesVejoz,14_1sgpronoun,ˀn.ɬ.a.m,ˀn.ɬ.a.m,ˀn ɬ a m,,Nercesian2014WichiInteraction;Vidal2009WichiVocabulary,,,^ ˀn . ɬ . a . m $,default
Sandawe-14_1sgpronoun-1,,Sandawe,14_1sgpronoun,tʃ.i,tʃ.i,tʃ i,,Ehret2012ATanzania;Kagaya1993ALanguage,,,^ tʃ . i $,default
Xibe-14_1sgpronoun-1,,Xibe,14_1sgpronoun,b.i,b.i,b i,,Hanxi1989,,,^ b . i $,default
Toba-14_1sgpronoun-1,,Toba,14_1sgpronoun,a.j.e.m,a.j.e.m,a j e m,,Messineo2003LenguaAspects;MessineoVocabularioParaguay;Buckwalter2013VocabularioVocabulary,,,^ a . j . e . m $,default
Ticuna-14_1sgpronoun-1,,Ticuna,14_1sgpronoun,tʃ.a.m.a.ʔ,tʃ.a.m.a.ʔ,tʃ a m a ʔ,,MontesRodriguez2004MorfosintaxisLanguage,,,^ tʃ . a . m . a . ʔ $,default
Kaingang-14_1sgpronoun-1,,Kaingang,14_1sgpronoun,i.d.ɲ,i.d.ɲ,i d ɲ,,Wiesemann2011DicionarioDictionary,,,^ i . d . ɲ $,default
Pitjantjatjara-14_1sgpronoun-1,,Pitjantjatjara,14_1sgpronoun,ŋ.a.j.u.l.u,ŋ.a.j.u.l.u,ŋ a j u l u,,Goddard1993APitjantjatjara/Yankunytjatjara;Goddard1996,,,^ ŋ . a . j . u . l . u $,default
Guahibo-14_1sgpronoun-1,,Guahibo,14_1sgpronoun,x.a.n.ɨ̃,x.a.n.ɨ̃,x a n ɨ̃,,Kondo2014DiccionarioEspanol-Guahibo,,,^ x . a . n . ɨ̃ $,default
ShipiboConibo-14_1sgpronoun-1,,ShipiboConibo,14_1sgpronoun,ɯ.a,ɯ.a,ɯ a,,Loriot1993DiccionarioDictionary;Valenzuela1997;Valenzuela2001Shipibo,,,^ ɯ . a $,default
Yanomamo-14_1sgpronoun-1,,Yanomamo,14_1sgpronoun,j.a,j.a,j a,,Lizot2004DiccionarioLanguage,,,^ j . a $,default
Tucano-14_1sgpronoun-1,,Tucano,14_1sgpronoun,j.ɨ̰.ɨ,j.ɨ̰.ɨ,j ɨ̰ ɨ,,Ramirez1997AYepa-masa,,,^ j . ɨ̰ . ɨ $,default
Warao-14_1sgpronoun-1,,Warao,14_1sgpronoun,i.n.e,i.n.e,i n e,,de.Barral1979DiccionarioDictionary;PonceDiccionarioDictionary;Romero-Figueroa1997AWarao;PonceDiccionarioDictionary,,,^ i . n . e $,default
AwaCuaiquer-14_1sgpronoun-1,,AwaCuaiquer,14_1sgpronoun,n.a,n.a,n a,,Curnow1997;Henriksen1969MuestraCwaiquer;Henriksen1969Swadesh-RoweKwaiker,,,^ n . a $,default
MaiBrat-14_1sgpronoun-1,,MaiBrat,14_1sgpronoun,dz.o,dz.o,dz o,,Kambuaya1989AamVocabulary,,,^ dz . o $,default
Piaroa-14_1sgpronoun-1,,Piaroa,14_1sgpronoun,t.x.ɨ.ʔ,t.x.ɨ.ʔ,t x ɨ ʔ,,KrisologoB.1976ManualLanguage,,,^ t . x . ɨ . ʔ $,default
Amanab-14_1sgpronoun-1,,Amanab,14_1sgpronoun,k.a,k.a,k a,,,,,^ k . a $,default
Choctaw-14_1sgpronoun-1,,Choctaw,14_1sgpronoun,a.n.o.ʔ,a.n.o.ʔ,a n o ʔ,,Broadwell2006;Byington1915ALanguage,,,^ a . n . o . ʔ $,default
Cherokee-14_1sgpronoun-1,,Cherokee,14_1sgpronoun,a.j.a,a.j.a,a j a,,Montgomery-Anderson2008ACherokee;Nation2017DikaneisdiList,,,^ a . j . a $,default
Spanish-9_2sgpronoun-1,,Spanish,9_2sgpronoun,t.u,t.u,t u,,Martinez-Celdran2003IllustrationsSpanish,,,^ t . u $,default
MandarinChinese-9_2sgpronoun-1,,MandarinChinese,9_2sgpronoun,n.i,n.i,n i,,Duanmu2007TheChinese,,,^ n . i $,default
